Combinado,Floral,Generico,Geometrico,Liso,Precio,Ventas
0,0,1,0,0,302.00,100
0,1,0,0,0,182.00,60
0,0,1,0,0,305.00,80
0,0,0,1,0,352.00,30
0,0,1,0,0,340.00,1000
0,0,1,0,0,336.00,1000
0,1,0,0,0,409.00,50
0,0,1,0,0,530.00,40
0,0,1,0,0,407.00,20
0,0,0,1,0,221.00,30
0,0,1,0,0,453.05,60
0,1,0,0,0,369.00,1000
0,0,1,0,0,230.68,100
0,0,1,0,0,314.00,30
0,0,0,1,0,211.00,10
0,1,0,0,0,380.33,40
1,0,0,0,0,521.00,20
0,0,1,0,0,226.10,80
0,0,1,0,0,283.36,30
0,0,1,0,0,379.00,200
0,0,1,0,0,617.00,1000
0,0,1,0,0,229.95,700
0,0,1,0,0,190.19,600
0,1,0,0,0,436.00,100
0,0,1,0,0,625.00,90
0,0,1,0,0,195.00,100
0,0,0,1,0,234.00,400
0,0,1,0,0,459.00,20
0,0,1,0,0,211.70,90
0,0,1,0,0,344.56,200
0,1,0,0,0,315.00,100
0,0,1,0,0,469.80,60
0,1,0,0,0,238.00,400
0,0,1,0,0,193.00,100
0,0,0,1,0,270.40,60
0,0,1,0,0,151.11,40
0,0,1,0,0,280.28,100
0,0,1,0,0,227.00,100
0,0,1,0,0,214.40,400
0,0,1,0,0,426.00,30
0,0,1,0,0,365.00,30
0,0,1,0,0,304.00,20
0,0,1,0,0,308.00,200
0,0,1,0,0,339.00,40
0,0,1,0,0,381.00,100
0,0,0,1,0,329.00,100
0,0,1,0,0,352.00,1000
0,1,0,0,0,366.00,70
1,0,0,0,0,539.00,20
0,0,1,0,0,158.62,500
0,0,1,0,0,313.00,1000
1,0,0,0,0,428.00,20
0,0,1,0,0,553.63,100
0,1,0,0,0,292.00,60
1,0,0,0,0,266.00,100
0,0,1,0,0,376.80,20
0,0,1,0,0,209.00,100
0,1,0,0,0,318.00,100
0,0,1,0,0,472.00,100
0,0,0,1,0,209.00,200
0,0,1,0,0,244.80,100
0,0,0,1,0,272.00,100
0,0,1,0,0,848.00,30
0,0,1,0,0,840.00,1000
0,1,0,0,0,246.00,100
0,0,1,0,0,127.00,800
0,0,1,0,0,640.00,30
0,0,1,0,0,596.00,20
0,0,1,0,0,274.45,60
0,1,0,0,0,241.00,500
1,0,0,0,0,248.04,80
1,0,0,0,0,330.00,90
0,0,1,0,0,199.50,200
0,0,0,1,0,195.58,600
0,0,1,0,0,254.87,100
0,0,1,0,0,413.00,40
0,0,1,0,0,220.46,400
0,1,0,0,0,201.00,1000
0,0,1,0,0,227.00,80
0,0,1,0,0,247.00,40
0,0,1,0,0,307.00,20
0,0,1,0,0,208.00,10
0,0,1,0,0,474.00,30
0,0,0,0,1,392.00,30
0,0,1,0,0,429.00,400
0,1,0,0,0,394.00,30
0,0,1,0,0,179.00,200
0,0,0,0,1,312.00,30
0,1,0,0,0,378.00,60
0,0,0,0,1,143.08,700
0,0,0,0,1,288.00,40
0,0,0,0,1,393.00,20
0,0,0,0,1,222.65,100
0,0,0,0,1,200.00,300
1,0,0,0,0,261.80,200
0,0,0,0,1,230.00,10
0,1,0,0,0,425.00,20
1,0,0,0,0,228.00,20
0,0,0,0,1,386.00,200
1,0,0,0,0,272.00,400
0,0,0,0,1,427.00,200
0,0,0,0,1,321.20,50
0,0,0,1,0,249.05,300
0,0,0,0,1,533.00,30
1,0,0,0,0,282.20,70
0,0,0,0,1,587.00,10
0,0,0,0,1,427.00,300
0,0,0,0,1,273.00,10
0,0,0,0,1,479.00,60
0,0,0,0,1,296.80,100
0,0,0,0,1,251.79,80
0,0,0,0,1,470.00,60
0,0,0,0,1,380.00,100
1,0,0,0,0,164.78,25
0,0,0,0,1,515.00,1000
0,0,0,0,1,178.00,300
0,0,0,0,1,287.00,60
0,0,0,0,1,137.24,10
0,0,0,0,1,217.00,70
0,0,0,0,1,373.00,100
1,0,0,0,0,468.00,50
0,0,0,0,1,253.00,10
0,0,0,0,1,259.00,30
0,0,0,0,1,227.00,400
0,0,1,0,0,286.00,40
0,0,0,0,1,183.20,100
0,0,0,0,1,296.00,90
0,0,0,0,1,454.00,1000
0,0,0,0,1,235.00,80
0,0,0,1,0,460.00,60
0,0,0,0,1,343.00,80
0,0,1,0,0,336.00,10
1,0,0,0,0,198.05,100
0,0,0,0,1,302.00,100
0,1,0,0,0,182.00,60
0,0,0,0,1,305.00,80
0,0,0,1,0,352.00,30
0,0,0,0,1,340.00,1000
0,0,0,0,1,336.00,1000
0,1,0,0,0,409.00,50
0,0,0,0,1,530.00,40
0,0,0,0,1,407.00,20
0,0,0,1,0,221.00,30
0,0,0,0,1,453.05,60
0,1,0,0,0,369.00,1000
0,0,0,0,1,230.68,100
0,0,0,0,1,314.00,30
0,0,0,1,0,211.00,10
0,1,0,0,0,380.33,40
1,0,0,0,0,521.00,20
0,0,0,0,1,226.10,80
0,0,0,0,1,283.36,30
0,0,0,0,1,379.00,200
0,0,0,0,1,617.00,1000
0,0,0,0,1,229.95,700
0,0,0,0,1,190.19,600
0,1,0,0,0,436.00,100
0,0,0,0,1,625.00,90
0,0,0,0,1,195.00,100
0,0,0,1,0,234.00,400
0,0,0,0,1,459.00,20
0,0,0,0,1,211.70,90
0,0,0,0,1,344.56,200
0,1,0,0,0,315.00,100
0,0,0,0,1,469.80,60
0,1,0,0,0,238.00,400
0,0,0,0,1,193.00,100
0,0,0,1,0,270.40,60
0,0,0,0,1,151.11,40
0,0,1,0,0,103.05,90
0,0,0,0,1,253.50,100
0,0,0,0,1,148.19,16
0,1,0,0,0,380.00,30
0,0,0,0,1,330.00,30
0,0,0,0,1,179.20,100
0,1,0,0,0,419.90,100
0,0,0,0,1,361.80,200
0,0,0,0,1,429.00,50
0,0,0,0,1,251.00,70
1,0,0,0,0,211.75,90
0,0,0,0,1,702.00,70
0,0,0,0,1,265.50,100
0,0,0,0,1,257.00,40
0,0,0,0,1,260.00,20
0,1,0,0,0,273.00,200
0,0,0,0,1,354.00,10
0,0,0,0,1,285.60,50
0,0,0,1,0,254.00,400
0,0,0,0,1,226.38,100
0,1,0,0,0,410.00,30
0,0,0,0,1,432.00,100
0,0,1,0,0,167.72,20
1,0,0,0,0,484.00,100
0,0,1,0,0,229.00,1000
0,0,0,0,1,312.00,90
0,0,0,0,1,378.00,10
0,1,0,0,0,448.00,70
0,0,0,0,1,213.00,100
0,1,0,0,0,228.00,1000
0,0,0,0,1,292.80,90
0,1,0,0,0,187.20,600
0,0,0,0,1,513.59,10
0,0,0,0,1,394.00,60
0,0,0,0,1,334.00,20
0,0,0,0,1,576.30,40
0,0,0,0,1,439.00,1000
0,0,0,0,1,169.00,1000
0,0,0,0,1,210.21,100
0,0,0,0,1,243.00,200
0,0,0,0,1,345.73,80
0,0,0,0,1,481.00,60
0,0,0,0,1,245.00,10
0,0,0,0,1,295.00,100
0,1,0,0,0,211.00,100
0,0,0,0,1,366.00,1000
0,1,0,0,0,427.00,30
0,0,0,0,1,323.00,20
1,0,0,0,0,216.37,70
0,0,0,0,1,596.00,1000
0,0,0,1,0,377.00,80
0,0,0,0,1,334.00,20
0,0,0,0,1,148.00,70
0,0,0,0,1,493.20,20
0,0,0,0,1,254.77,10
0,0,0,0,1,254.00,80
0,0,0,0,1,326.48,100
0,0,0,0,1,273.00,1000
0,0,0,1,0,136.29,100
0,0,0,0,1,159.00,10
1,0,0,0,0,203.00,100
1,0,0,0,0,182.00,40
1,0,0,0,0,59.00,10
0,0,0,0,1,201.00,20
0,0,0,0,1,476.00,1000
0,1,0,0,0,192.00,500
0,0,0,0,1,257.00,50
0,0,0,1,0,335.00,30
0,0,0,0,1,390.39,400
0,0,0,1,0,175.00,30
0,0,0,0,1,412.00,10
0,0,0,0,1,377.00,100
0,0,0,0,1,220.00,80
0,0,0,0,1,474.00,40
0,0,0,0,1,131.67,100
0,0,0,0,1,179.00,40
0,1,0,0,0,270.00,100
0,1,0,0,0,393.00,90
0,0,1,0,0,387.90,100
0,0,0,1,0,131.00,100
0,1,0,0,0,223.00,10
0,0,1,0,0,99.75,10
0,0,0,0,1,185.00,1000
0,0,0,1,0,177.00,100
1,0,0,0,0,223.30,100
0,1,0,0,0,378.00,70
0,0,0,0,1,353.00,70
0,1,0,0,0,612.00,1000
0,0,0,1,0,326.00,70
0,0,0,0,1,231.00,700
0,0,0,1,0,181.00,80
0,0,0,0,1,219.00,300
0,1,0,0,0,315.35,30
0,1,0,0,0,387.00,1000
0,0,0,0,1,331.00,20
0,0,0,0,1,194.00,80
0,1,0,0,0,305.60,100
1,0,0,0,0,210.00,1000
0,0,0,1,0,133.00,100
0,1,0,0,0,376.53,200
0,1,0,0,0,442.00,80
0,0,0,0,1,613.00,30
0,1,0,0,0,276.00,200
0,0,0,0,1,357.00,10
1,0,0,0,0,198.00,100
0,0,0,0,1,700.00,70
0,0,0,0,1,221.00,40
0,0,0,0,1,321.00,60
0,0,0,0,1,261.00,400
0,1,0,0,0,351.89,60
0,0,0,0,1,235.45,200
0,0,0,0,1,538.23,10
1,0,0,0,0,193.27,1000
0,0,0,0,1,183.20,300
0,0,0,0,1,321.20,100
0,0,0,0,1,945.00,20
0,0,0,0,1,264.00,300
0,0,0,0,1,420.00,40
0,0,0,0,1,190.00,200
0,0,0,1,0,308.00,60
0,0,0,1,0,141.00,10
0,0,0,0,1,227.76,11
0,0,0,0,1,346.50,100
0,0,0,1,0,373.00,20
0,0,0,0,1,288.00,40
0,0,0,0,1,290.00,1000
0,1,0,0,0,791.00,1000
0,1,0,0,0,301.00,700
0,0,0,0,1,268.00,10
0,0,0,0,1,180.00,200
0,0,0,0,1,160.80,100
0,0,1,0,0,361.13,50
0,0,0,0,1,289.00,300
0,0,0,0,1,381.00,200
1,0,0,0,0,315.00,100
0,0,0,0,1,602.00,30
0,0,0,0,1,945.00,1000
0,0,0,0,1,173.00,14
0,0,0,0,1,856.00,1000
0,1,0,0,0,286.00,40
0,0,0,1,0,243.00,400
0,0,0,0,1,199.43,700
0,0,0,0,1,238.70,1000
0,1,0,0,0,439.00,40
0,0,0,1,0,214.06,200
1,0,0,0,0,390.00,200
0,0,1,0,0,174.47,1000
0,0,0,0,1,213.00,20
0,0,0,1,0,206.40,500
0,0,0,0,1,350.00,100
0,1,0,0,0,230.00,100
0,0,0,0,1,275.00,40
0,0,0,0,1,235.00,80
0,0,0,0,1,435.00,90
0,1,0,0,0,238.00,50
1,0,0,0,0,239.47,90
0,0,0,0,1,732.00,80
0,1,0,0,0,304.00,100
0,1,0,0,0,390.00,50
0,0,0,0,1,279.00,60
0,0,0,0,1,155.54,60
0,0,0,0,1,357.00,10
0,0,0,0,1,414.26,40
1,0,0,0,0,187.00,200
0,0,0,0,1,257.00,1000
0,0,0,0,1,272.00,40
0,0,0,0,1,238.00,400
0,0,0,0,1,292.00,200
0,0,0,0,1,307.00,30
0,0,0,0,1,329.00,1000
0,0,0,0,1,225.00,100
0,0,0,0,1,265.00,15
0,0,0,0,1,262.00,100
0,0,0,0,1,159.00,100
0,0,0,0,1,215.00,700
0,0,0,0,1,240.24,1000
1,0,0,0,0,290.00,10
0,0,0,0,1,403.75,40
0,0,0,0,1,170.00,50
0,0,0,0,1,551.00,1000
0,0,0,0,1,278.00,50
0,0,1,0,0,499.00,100
0,0,0,0,1,275.00,60
0,1,0,0,0,302.00,80
0,0,0,1,0,387.00,80
0,0,0,0,1,254.00,100
0,0,0,0,1,613.00,80
0,0,0,0,1,126.00,100
1,0,0,0,0,180.00,200
1,0,0,0,0,213.00,800
0,0,0,0,1,357.00,50
0,0,0,1,0,218.00,500
0,0,0,0,1,246.75,30
0,0,1,0,0,314.65,90
0,0,0,0,1,433.00,20
0,0,0,0,1,263.34,100
0,1,0,0,0,281.00,80
0,0,0,0,1,657.00,70
0,0,0,0,1,287.98,100
0,0,0,1,0,225.09,10
0,0,1,0,0,742.00,10
0,0,0,0,1,258.00,300
0,0,0,0,1,489.00,10
0,1,0,0,0,289.85,70
0,0,0,0,1,191.00,70
0,0,0,0,1,390.00,1000
0,1,0,0,0,271.00,100
0,0,0,0,1,204.00,80
0,0,0,0,1,291.00,700
0,1,0,0,0,340.00,20
0,0,0,0,1,378.00,100
0,0,0,0,1,536.00,70
1,0,0,0,0,515.00,100
0,1,0,0,0,336.00,10
1,0,0,0,0,572.00,50
0,0,0,0,1,146.00,100
0,0,0,0,1,254.15,50
1,0,0,0,0,240.24,100
0,0,0,0,1,254.00,30
0,0,0,0,1,241.00,30
0,0,0,1,0,154.00,20
0,0,1,0,0,279.60,60
0,1,0,0,0,287.00,100
0,0,0,0,1,183.26,50
1,0,0,0,0,277.97,30
0,1,0,0,0,247.00,40
0,1,0,0,0,520.00,30
0,0,0,1,0,302.22,300
0,0,0,0,1,267.00,10
0,1,0,0,0,366.00,20
0,0,0,0,1,432.00,100
0,0,0,0,1,238.00,300
0,0,1,0,0,220.00,70
0,1,0,0,0,128.35,200
0,0,1,0,0,284.00,10
0,0,0,1,0,323.00,40
0,0,0,0,1,292.60,60
0,0,0,0,1,442.00,100
0,0,0,0,1,330.33,1000
0,0,0,0,1,386.00,10
0,1,0,0,0,394.00,10
0,0,0,0,1,301.00,1000
0,0,0,0,1,203.15,300
1,0,0,0,0,322.00,40
0,0,0,0,1,380.00,200
0,0,1,0,0,351.13,20
1,0,0,0,0,204.00,100
0,0,0,0,1,227.00,20
0,0,0,0,1,432.00,50
0,0,0,0,1,408.00,80
0,0,0,0,1,91.98,10
0,0,0,0,1,378.00,100
0,0,0,0,1,468.00,1000
0,0,0,0,1,424.00,80
0,0,0,0,1,350.40,300
0,0,0,0,1,150.45,300
0,0,0,0,1,866.00,40
0,0,0,1,0,187.11,800
0,0,0,0,1,258.00,30
0,0,0,0,1,370.00,60
0,0,0,0,1,304.00,60
0,0,0,1,0,437.36,100
0,0,0,0,1,259.00,20
0,0,0,0,1,201.00,30
0,0,1,0,0,182.39,20
0,1,0,0,0,486.00,70
0,0,0,0,1,614.00,30
0,0,1,0,0,107.82,60
0,0,0,0,1,258.00,1000
0,0,0,0,1,573.00,20
0,0,0,0,1,198.66,300
0,0,0,0,1,147.00,500
0,0,0,0,1,443.00,30
0,0,0,0,1,215.00,10
1,0,0,0,0,330.30,200
0,1,0,0,0,363.00,100
0,0,0,0,1,294.40,1000
0,0,0,0,1,251.79,40
0,0,0,1,0,214.00,100
0,0,0,0,1,282.00,10
0,0,0,1,0,321.09,100
0,0,0,0,1,154.77,100
0,1,0,0,0,220.00,200
0,0,0,0,1,362.00,30
0,1,0,0,0,253.00,100
0,1,0,0,0,232.00,20
1,0,0,0,0,251.00,500
0,0,1,0,0,407.00,1000
0,0,0,1,0,268.00,200
0,0,0,0,1,619.00,60
0,1,0,0,0,868.00,1000
0,0,0,0,1,175.00,200
0,0,0,1,0,155.00,40
0,0,0,0,1,238.00,10
0,0,0,0,1,468.00,10
0,0,0,0,1,361.00,1000
0,0,0,0,1,499.00,40
0,0,0,0,1,169.60,100
0,0,0,0,1,177.00,60
0,0,0,0,1,266.00,10
0,1,0,0,0,254.10,100
0,0,0,0,1,467.00,10
0,0,0,0,1,148.80,800
0,0,0,0,1,260.00,100
0,1,0,0,0,462.00,100
0,0,0,0,1,282.00,300
0,0,0,0,1,585.00,1000
0,0,0,0,1,489.00,10
1,0,0,0,0,351.00,80
0,0,0,0,1,278.89,50
0,0,0,0,1,294.14,90
0,0,0,0,1,188.34,500
0,0,0,0,1,187.00,300
0,1,0,0,0,270.00,90
1,0,0,0,0,576.00,60
0,0,1,0,0,525.00,1000
0,0,0,0,1,177.00,1000
0,0,0,0,1,170.17,13
0,0,0,0,1,348.00,100
0,0,0,1,0,236.39,20
0,0,0,0,1,311.00,1000
0,0,0,0,1,202.51,10
0,0,0,0,1,352.00,80
1,0,0,0,0,384.00,1000
0,1,0,0,0,441.00,200
0,0,0,0,1,223.00,40
1,0,0,0,0,223.00,200
0,1,0,0,0,271.00,20
0,0,0,0,1,370.00,1000
0,0,0,1,0,249.48,90
0,0,0,0,1,426.00,10
0,0,0,0,1,417.00,50
0,0,0,0,1,258.00,300
0,1,0,0,0,309.00,20
1,0,0,0,0,283.00,1000
0,0,0,0,1,244.00,30
0,1,0,0,0,158.00,500
0,0,0,1,0,222.53,50
0,0,0,0,1,567.49,20
0,0,0,1,0,390.00,30
0,0,0,0,1,279.00,40
0,0,0,0,1,365.00,40
0,0,0,0,1,273.00,200
0,0,1,0,0,341.64,100
0,0,0,0,1,329.80,50
1,0,0,0,0,208.00,100
1,0,0,0,0,349.00,1000
0,0,0,0,1,252.00,12
0,0,0,0,1,276.00,70
0,0,0,0,1,389.62,40
0,1,0,0,0,436.00,20
1,0,0,0,0,251.00,100
0,1,0,0,0,208.00,60
0,0,0,0,1,228.49,900
0,1,0,0,0,355.00,20
0,0,0,0,1,322.00,50
0,0,0,0,1,384.30,100
0,0,1,0,0,329.56,1000
1,0,0,0,0,308.55,1000
0,0,0,0,1,221.92,200
1,0,0,0,0,294.91,10
0,0,0,0,1,263.00,100
0,0,0,0,1,250.25,300
0,0,0,0,1,406.00,10
0,0,0,0,1,507.00,30
0,0,0,0,1,275.94,30
0,0,0,0,1,183.00,20
1,0,0,0,0,279.00,100
0,1,0,0,0,461.00,20
0,0,0,0,1,189.75,40
0,0,0,0,1,280.00,500
0,0,0,0,1,404.00,1000
0,0,0,0,1,142.00,100
0,0,0,0,1,247.20,40
0,0,0,0,1,323.00,200
0,0,0,1,0,444.00,30
0,0,0,0,1,287.00,300
0,0,0,0,1,238.00,50
0,0,0,0,1,181.00,13
0,0,0,0,1,368.00,10
0,0,0,1,0,243.00,60
0,0,0,0,1,341.00,100
0,0,0,0,1,294.00,100
0,0,0,0,1,337.00,50
0,1,0,0,0,301.75,70
0,0,0,0,1,170.00,100
0,1,0,0,0,306.00,40
0,0,0,0,1,155.49,100
0,0,0,0,1,337.00,10
0,0,0,0,1,460.00,10
0,0,0,0,1,205.00,100
1,0,0,0,0,207.20,200
0,0,0,1,0,128.59,30
1,0,0,0,0,181.77,300
0,0,0,0,1,346.00,1000
0,1,0,0,0,422.00,60
0,1,0,0,0,415.00,30
0,0,0,0,1,265.50,100
0,0,0,0,1,204.00,12
0,1,0,0,0,527.00,40
0,0,0,0,1,308.00,20
0,0,0,0,1,546.00,1000
0,0,0,0,1,261.00,90
0,0,0,0,1,234.00,70
0,0,0,1,0,257.00,50
1,0,0,0,0,676.00,20
0,1,0,0,0,219.00,20
1,0,0,0,0,245.63,50
0,0,0,0,1,314.00,100
0,0,0,0,1,451.99,30
0,0,0,1,0,245.63,200
0,0,0,0,1,184.80,60
0,0,0,0,1,211.75,30
0,0,1,0,0,264.00,20
0,1,0,0,0,278.00,1000
0,0,0,0,1,245.00,40
1,0,0,0,0,291.06,50
1,0,0,0,0,266.45,50
0,0,0,1,0,171.00,10
0,1,0,0,0,363.44,300
1,0,0,0,0,287.00,100
1,0,0,0,0,235.00,700
0,0,0,0,1,586.00,10
0,0,0,0,1,439.00,90
0,0,0,0,1,294.92,100
0,1,0,0,0,221.92,700
1,0,0,0,0,236.00,50
0,1,0,0,0,317.00,100
0,0,0,0,1,405.00,30
0,0,0,0,1,211.00,30
0,0,0,0,1,291.00,10
0,0,0,0,1,308.00,1000
0,0,0,0,1,243.09,300
0,0,0,0,1,370.00,20
0,0,0,0,1,190.00,100
0,0,1,0,0,342.37,20
0,0,0,0,1,945.00,10
0,1,0,0,0,399.00,100
0,0,0,0,1,219.00,80
0,0,0,0,1,335.80,10
0,0,0,0,1,342.00,100
0,0,0,0,1,653.00,50
0,0,0,0,1,171.00,80
0,0,0,1,0,291.00,30
0,0,0,0,1,403.20,200
0,1,0,0,0,163.24,30
0,0,0,0,1,176.66,400
0,0,0,0,1,273.02,50
0,0,0,0,1,230.40,100
1,0,0,0,0,133.98,200
0,1,0,0,0,219.00,300
0,0,0,0,1,662.00,1000
0,0,0,0,1,204.00,20
0,1,0,0,0,396.00,1000
0,0,0,0,1,192.00,700
0,0,0,0,1,393.47,200
0,0,0,0,1,245.00,600
0,0,0,0,1,392.00,10
1,0,0,0,0,185.00,100
0,0,0,1,0,358.00,70
0,0,0,0,1,188.00,200
0,0,0,0,1,306.00,50
0,0,0,0,1,745.00,1000
0,0,0,0,1,216.81,600
0,1,0,0,0,337.00,10
0,0,0,1,0,170.00,100
1,0,0,0,0,297.84,500
0,0,0,0,1,262.00,20
0,0,0,1,0,333.00,700
0,0,0,1,0,351.00,10
0,0,0,0,1,236.00,60
0,0,0,0,1,304.00,100
0,0,0,0,1,666.00,30
0,1,0,0,0,315.00,20
0,1,0,0,0,329.00,10
0,0,0,0,1,735.00,30
0,0,0,0,1,473.00,200
1,0,0,0,0,267.00,50
0,0,0,0,1,384.00,100
0,1,0,0,0,327.00,30
0,0,0,1,0,193.00,20
0,0,0,0,1,334.95,40
0,0,0,0,1,330.00,40
0,0,0,1,0,218.00,100
0,1,0,0,0,498.00,60
0,0,0,1,0,341.00,1000
0,0,0,0,1,622.00,100
0,0,0,0,1,369.00,20
0,0,0,0,1,277.00,100
0,0,0,0,1,210.00,1000
0,0,0,1,0,313.00,100
0,0,0,0,1,269.00,10
0,0,0,0,1,588.00,1000
0,0,0,0,1,221.60,100
0,0,0,0,1,763.20,30
0,1,0,0,0,277.00,100
0,1,0,0,0,342.00,20
0,0,0,0,1,452.00,20
0,0,0,0,1,275.00,100
0,0,0,0,1,193.00,800
0,0,0,0,1,500.00,50
0,0,0,0,1,976.50,90
1,0,0,0,0,258.00,20
0,0,0,0,1,800.00,1000
0,0,0,1,0,216.00,1000
0,0,1,0,0,306.46,30
0,0,0,0,1,262.00,1000
0,0,0,0,1,364.00,1000
0,1,0,0,0,326.00,1000
0,0,0,0,1,239.00,1000
0,1,0,0,0,593.00,100
0,0,0,0,1,232.54,200
0,0,0,0,1,326.00,1000
0,0,0,0,1,192.00,100
0,1,0,0,0,268.00,80
0,1,0,0,0,243.00,100
0,0,0,0,1,192.10,10
0,0,0,0,1,235.00,1000
0,0,0,0,1,441.00,20
0,0,0,0,1,242.40,100
0,0,0,0,1,377.00,200
0,1,0,0,0,380.00,1000
0,0,0,0,1,320.00,100
0,1,0,0,0,239.00,70
0,1,0,0,0,251.00,100
0,0,1,0,0,286.89,200
1,0,0,0,0,283.20,40
0,0,0,1,0,441.00,10
0,0,0,1,0,433.00,20
0,1,0,0,0,206.36,20
1,0,0,0,0,244.80,80
0,0,0,0,1,313.00,50
0,0,0,0,1,201.00,70
0,1,0,0,0,456.00,60
0,0,0,0,1,840.00,1000
0,0,0,0,1,415.00,30
0,0,0,1,0,339.20,100
0,0,0,0,1,367.20,90
0,0,0,0,1,504.00,20
0,0,0,0,1,290.29,10
0,0,0,0,1,390.00,10
0,0,0,0,1,231.00,1000
0,1,0,0,0,199.00,1000
1,0,0,0,0,234.00,1000
0,1,0,0,0,182.00,40
0,1,0,0,0,227.20,10
0,0,0,0,1,361.13,100
0,1,0,0,0,532.00,40
0,1,0,0,0,297.00,80
0,1,0,0,0,276.00,1000
0,0,1,0,0,349.00,20
0,0,0,0,1,210.00,200
0,1,0,0,0,486.00,30
0,0,0,0,1,381.00,60
1,0,0,0,0,922.00,1000
0,0,0,0,1,311.00,100
0,0,0,0,1,446.00,100
1,0,0,0,0,257.00,70
1,0,0,0,0,378.00,100
0,0,0,0,1,259.20,10
0,0,0,1,0,330.00,1000
0,0,0,0,1,276.00,90
0,0,0,0,1,212.00,700
0,0,1,0,0,410.00,1000
0,0,0,0,1,625.00,60
0,0,0,0,1,200.02,500
0,0,0,0,1,294.00,1000
0,0,0,0,1,198.00,1000
0,0,0,0,1,252.00,1000
0,0,0,0,1,159.00,400
0,0,0,0,1,319.00,1000
0,0,0,0,1,310.40,10
1,0,0,0,0,214.62,100
0,0,0,1,0,165.55,20
0,0,0,0,1,276.00,30
0,1,0,0,0,296.00,60
0,0,0,0,1,204.85,100
0,1,0,0,0,311.00,60
0,1,0,0,0,328.79,70
0,0,0,0,1,252.00,100
0,0,0,0,1,310.00,20
0,0,0,0,1,352.66,200
0,0,0,0,1,225.00,300
0,0,0,1,0,185.00,20
0,1,0,0,0,180.95,600
0,0,0,0,1,363.00,40
0,0,0,0,1,347.20,100
0,1,0,0,0,201.00,100
0,0,0,0,1,521.00,30
0,0,0,0,1,358.00,200
1,0,0,0,0,351.00,50
0,1,0,0,0,219.00,70
0,0,0,0,1,290.00,10
0,0,0,0,1,221.60,10
0,0,0,0,1,249.00,50
0,0,0,0,1,424.00,40
0,0,0,0,1,300.00,1000
0,0,0,0,1,479.00,20
0,0,0,0,1,258.00,70
0,0,0,0,1,383.00,1000
0,0,0,0,1,295.50,10
0,1,0,0,0,339.32,1000
0,0,0,1,0,324.00,500
0,1,0,0,0,255.00,10
0,0,0,0,1,330.00,80
0,0,1,0,0,458.00,10
0,1,0,0,0,398.86,100
0,1,0,0,0,230.40,700
0,0,0,0,1,212.00,50
0,1,0,0,0,411.00,50
0,0,1,0,0,307.00,100
0,1,0,0,0,400.00,30
0,0,0,1,0,369.00,40
0,0,0,0,1,288.00,100
0,1,0,0,0,254.00,100
0,0,0,0,1,371.14,50
0,1,0,0,0,415.00,1000
0,0,0,0,1,185.00,700
0,0,0,0,1,222.00,40
0,0,0,1,0,187.00,1000
1,0,0,0,0,265.72,70
0,0,0,0,1,441.00,100
0,0,0,0,1,308.00,50
0,0,0,0,1,218.00,90
0,0,0,0,1,358.00,600
0,1,0,0,0,231.00,20
1,0,0,0,0,436.00,20
0,0,0,0,1,575.00,1000
0,1,0,0,0,319.00,40
0,0,0,0,1,452.00,1000
0,0,0,1,0,205.00,300
0,0,0,0,1,844.00,30
0,0,0,0,1,402.40,80
0,0,0,0,1,495.00,1000
0,0,0,0,1,376.00,90
0,1,0,0,0,366.00,1000
0,0,0,0,1,294.00,60
0,0,0,0,1,400.00,60
0,0,0,0,1,395.01,60
0,0,0,0,1,205.86,100
0,0,0,0,1,195.00,60
0,0,0,0,1,206.00,70
0,0,0,0,1,171.00,30
0,0,0,0,1,420.00,20
0,0,0,0,1,155.00,30
1,0,0,0,0,199.00,20
0,0,0,0,1,248.29,20
0,0,0,0,1,314.00,1000
0,0,0,0,1,460.00,30
0,0,1,0,0,184.97,20
0,0,1,0,0,274.45,70
0,0,0,1,0,181.00,60
0,0,0,0,1,306.46,100
0,0,0,0,1,173.00,90
0,0,0,0,1,664.00,1000
1,0,0,0,0,292.00,200
0,0,0,0,1,141.00,1000
0,0,0,0,1,188.00,100
0,0,0,0,1,183.00,40
0,0,0,0,1,273.00,20
0,0,0,0,1,374.00,20
0,0,0,0,1,659.00,1000
0,0,0,0,1,324.80,70
0,0,0,0,1,275.25,100
0,0,0,0,1,351.12,70
0,0,0,0,1,356.00,40
0,0,0,0,1,479.00,10
0,0,0,0,1,197.12,100
0,0,0,0,1,364.00,90
0,1,0,0,0,542.00,10
0,0,0,0,1,421.00,50
0,0,0,0,1,425.00,20
0,1,0,0,0,454.00,70
0,0,0,0,1,322.00,90
0,0,0,1,0,348.00,20
0,0,1,0,0,158.62,80
0,0,0,0,1,301.00,1000
0,1,0,0,0,303.00,30
0,0,0,0,1,194.81,400
0,1,0,0,0,339.00,60
0,0,0,0,1,209.00,30
0,0,0,0,1,255.64,40
0,1,0,0,0,282.00,100
0,0,0,0,1,264.88,100
0,0,0,0,1,361.00,1000
0,0,1,0,0,213.00,1000
0,1,0,0,0,299.00,40
0,0,1,0,0,182.00,60
0,1,0,0,0,314.50,1000
0,0,0,0,1,251.00,50
1,0,0,0,0,216.00,50
0,0,0,0,1,233.00,20
0,0,0,0,1,869.00,1000
0,0,0,0,1,141.60,100
0,0,0,0,1,392.00,1000
0,0,0,0,1,531.00,10
0,0,0,0,1,522.00,30
